step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
205,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
206,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
207,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
208,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
209,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
210,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
211,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
212,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
213,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
214,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
215,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
216,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
217,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
218,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
219,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
220,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
221,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
222,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
223,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
224,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
225,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
226,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
227,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
228,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
229,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
230,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
231,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
232,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
233,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
234,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
235,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
236,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
237,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
238,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
239,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
240,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
241,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
242,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
243,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
244,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
245,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
246,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
247,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
248,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
249,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
250,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
251,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
252,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
253,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
254,3,"(-1, 0)","(5, 3)","(-1, 0)",onion,"(3, 3)","(0, 1)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)",20.0,35.0,5,interact,-0.0029999999999999805,0.0,0.0,-0.0029999999999999805,20.0,35.0,False,"(5, 3)",onion,"(3, 3)",dish,"(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)","(4, 2):soup('onion', 3, 20);(4, 3):soup('onion', 3, 20)"
