step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
222,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
223,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
224,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
225,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
226,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
227,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
228,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
229,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
230,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
231,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
232,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
233,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
234,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
235,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
236,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
237,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
238,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
239,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
240,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
241,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
242,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
243,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
244,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
245,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
246,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
247,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
248,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
249,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
250,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
251,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
252,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
253,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
254,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
255,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
256,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
257,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
258,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
259,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
260,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
261,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
262,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
263,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
264,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
265,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
266,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
267,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
268,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
269,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
270,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
271,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
272,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
273,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
274,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
275,5,interact,"(3, 1)","(0, -1)",,"(1, 2)","(-1, 0)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)",20.0,32.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,20.0,32.0,False,"(3, 1)",,"(1, 2)",,"(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)","(3, 0):soup('onion', 3, 20);(4, 1):soup('onion', 2, 0)"
