step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
256,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
257,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
258,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
259,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",120.0,114.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,120.0,114.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
260,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",120.0,114.0,5,interact,0.09699999999999998,0.0,0.0,0.09699999999999998,120.0,114.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
261,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",120.0,114.0,5,interact,5.0564,0.0,5.0,0.056400000000000006,120.0,119.0,False,"(2, 1)",onion,"(3, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
262,5,interact,"(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",120.0,119.0,1,"(0, 1)",0.006300000000000017,0.0,0.0,0.006300000000000017,120.0,119.0,False,"(2, 1)",onion,"(3, 2)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
263,5,interact,"(2, 1)","(1, 0)",onion,"(3, 2)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",120.0,119.0,1,"(0, 1)",0.006199999999999983,0.0,0.0,0.006199999999999983,120.0,119.0,False,"(2, 1)",onion,"(3, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
264,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",120.0,119.0,3,"(-1, 0)",0.006099999999999994,0.0,0.0,0.006099999999999994,120.0,119.0,False,"(3, 1)",onion,"(2, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
265,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",120.0,119.0,5,interact,3.0555,0.0,3.0,0.05550000000000002,120.0,122.0,False,"(3, 1)",,"(2, 3)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
266,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(-1, 0)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,122.0,1,"(0, 1)",-0.004499999999999993,0.0,0.0,-0.004499999999999993,120.0,122.0,False,"(3, 2)",,"(2, 3)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
267,4,"(0, 0)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",120.0,122.0,5,interact,19.6094,20.0,0.0,-0.39060000000000006,140.0,122.0,True,"(3, 2)",,"(2, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
268,1,"(0, 1)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,140.0,122.0,False,"(3, 3)",,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
269,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,5,interact,-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,140.0,122.0,False,"(2, 3)",,"(1, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
270,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 3)","(-1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,140.0,122.0,False,"(1, 3)",,"(1, 2)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
271,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,140.0,122.0,False,"(1, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
272,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,140.0,122.0,False,"(1, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
273,5,interact,"(1, 3)","(-1, 0)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,140.0,122.0,False,"(1, 3)",onion,"(3, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
274,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,5,interact,3.0588,0.0,3.0,0.0588,140.0,125.0,False,"(1, 2)",onion,"(3, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
275,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",140.0,125.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,140.0,125.0,False,"(1, 1)",onion,"(3, 2)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
276,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",140.0,125.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,140.0,125.0,False,"(2, 1)",onion,"(3, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
277,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",140.0,125.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,140.0,125.0,False,"(3, 1)",onion,"(2, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
278,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",140.0,125.0,1,"(0, 1)",3.078,0.0,3.0,0.07800000000000001,140.0,128.0,False,"(3, 1)",,"(2, 3)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
279,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",140.0,128.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,128.0,False,"(3, 2)",,"(1, 3)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
280,2,"(1, 0)","(3, 2)","(0, 1)",,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",140.0,128.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,128.0,False,"(3, 2)",,"(1, 2)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
281,1,"(0, 1)","(3, 2)","(1, 0)",,"(1, 2)","(0, -1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",140.0,128.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,128.0,False,"(3, 3)",,"(1, 2)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
282,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",140.0,128.0,5,interact,2.998,0.0,3.0,-0.0020000000000000018,140.0,131.0,False,"(2, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
283,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 2)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",140.0,131.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(1, 3)",,"(1, 1)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
284,5,interact,"(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",dish,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",140.0,131.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(1, 3)",onion,"(2, 1)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
285,4,"(0, 0)","(1, 3)","(-1, 0)",onion,"(2, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",140.0,131.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(1, 3)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
286,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",140.0,131.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(1, 2)",onion,"(2, 1)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
287,1,"(0, 1)","(1, 2)","(0, -1)",onion,"(2, 1)","(-1, 0)",dish,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",140.0,131.0,2,"(1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(1, 3)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
288,0,"(0, -1)","(1, 3)","(0, 1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",140.0,131.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(1, 2)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
289,2,"(1, 0)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",140.0,131.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(1, 2)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
290,0,"(0, -1)","(1, 2)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",140.0,131.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(1, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
291,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",140.0,131.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
292,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",140.0,131.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
293,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",140.0,131.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
294,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",140.0,131.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
295,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",140.0,131.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
296,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",140.0,131.0,5,interact,-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,140.0,131.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
297,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",140.0,131.0,5,interact,0.09699999999999998,0.0,0.0,0.09699999999999998,140.0,131.0,False,"(2, 1)",onion,"(3, 1)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
298,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)",dish,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",140.0,131.0,5,interact,5.0564,0.0,5.0,0.056400000000000006,140.0,136.0,False,"(2, 1)",onion,"(3, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
299,5,interact,"(2, 1)","(1, 0)",onion,"(3, 1)","(1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",140.0,136.0,1,"(0, 1)",0.006300000000000017,0.0,0.0,0.006300000000000017,140.0,136.0,False,"(2, 1)",onion,"(3, 2)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
300,5,interact,"(2, 1)","(1, 0)",onion,"(3, 2)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",140.0,136.0,1,"(0, 1)",0.006199999999999983,0.0,0.0,0.006199999999999983,140.0,136.0,False,"(2, 1)",onion,"(3, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
301,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",140.0,136.0,3,"(-1, 0)",0.006099999999999994,0.0,0.0,0.006099999999999994,140.0,136.0,False,"(3, 1)",onion,"(2, 3)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty"
302,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)","soup('onion', 3, 20)",,"(3, 0):empty;(4, 1):empty",140.0,136.0,5,interact,3.0555,0.0,3.0,0.05550000000000002,140.0,139.0,False,"(3, 1)",,"(2, 3)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
303,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(-1, 0)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,139.0,1,"(0, 1)",-0.004499999999999993,0.0,0.0,-0.004499999999999993,140.0,139.0,False,"(3, 2)",,"(2, 3)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
304,4,"(0, 0)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,139.0,5,interact,19.6094,20.0,0.0,-0.39060000000000006,160.0,139.0,True,"(3, 2)",,"(2, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
305,1,"(0, 1)","(3, 2)","(0, 1)",,"(2, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,3,"(-1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,160.0,139.0,False,"(3, 3)",,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
306,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,5,interact,-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,160.0,139.0,False,"(2, 3)",,"(1, 3)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
307,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(1, 3)","(-1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,160.0,139.0,False,"(1, 3)",,"(1, 2)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
308,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,0,"(0, -1)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,160.0,139.0,False,"(1, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
309,3,"(-1, 0)","(1, 3)","(-1, 0)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,160.0,139.0,False,"(1, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
310,5,interact,"(1, 3)","(-1, 0)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,2,"(1, 0)",-0.0006000000000000006,0.0,0.0,-0.0006000000000000006,160.0,139.0,False,"(1, 3)",onion,"(3, 1)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
311,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,5,interact,3.0588,0.0,3.0,0.0588,160.0,142.0,False,"(1, 2)",onion,"(3, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
312,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",160.0,142.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,160.0,142.0,False,"(1, 1)",onion,"(3, 2)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
313,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",160.0,142.0,1,"(0, 1)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,160.0,142.0,False,"(2, 1)",onion,"(3, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
314,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",160.0,142.0,3,"(-1, 0)",-0.0012000000000000012,0.0,0.0,-0.0012000000000000012,160.0,142.0,False,"(3, 1)",onion,"(2, 3)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
315,5,interact,"(3, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",160.0,142.0,1,"(0, 1)",3.078,0.0,3.0,0.07800000000000001,160.0,145.0,False,"(3, 1)",,"(2, 3)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
316,1,"(0, 1)","(3, 1)","(1, 0)",,"(2, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",160.0,145.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,145.0,False,"(3, 2)",,"(1, 3)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
317,2,"(1, 0)","(3, 2)","(0, 1)",,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",160.0,145.0,0,"(0, -1)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,145.0,False,"(3, 2)",,"(1, 2)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
318,1,"(0, 1)","(3, 2)","(1, 0)",,"(1, 2)","(0, -1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",160.0,145.0,3,"(-1, 0)",-0.0020000000000000018,0.0,0.0,-0.0020000000000000018,160.0,145.0,False,"(3, 3)",,"(1, 2)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
319,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 2)","(-1, 0)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",160.0,145.0,5,interact,2.998,0.0,3.0,-0.0020000000000000018,160.0,148.0,False,"(2, 3)",,"(1, 2)",dish,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
