step,ego_action_idx,ego_action,p0_pos,p0_orient,p0_held,p1_pos,p1_orient,p1_held,objects_before,pots_before,cum_sparse_before,cum_shaped_before,partner_action_idx,partner_action,reward,sparse_reward,built_in_shaped_reward,custom_shaped_reward,cum_sparse_after,cum_shaped_after,delivery_event,p0_pos_after,p0_held_after,p1_pos_after,p1_held_after,objects_after,pots_after
277,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,140.0,122.0,False,"(3, 1)",onion,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
278,5,interact,"(3, 1)","(1, 0)",onion,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",140.0,122.0,5,interact,3.0,0.0,3.0,0.0,140.0,125.0,False,"(3, 1)",,"(1, 3)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
279,1,"(0, 1)","(3, 1)","(1, 0)",,"(1, 3)","(-1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",140.0,125.0,0,"(0, -1)",0.0,0.0,0.0,0.0,140.0,125.0,False,"(3, 2)",,"(1, 2)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
280,1,"(0, 1)","(3, 2)","(0, 1)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",140.0,125.0,0,"(0, -1)",0.0,0.0,0.0,0.0,140.0,125.0,False,"(3, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
281,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",140.0,125.0,2,"(1, 0)",0.0,0.0,0.0,0.0,140.0,125.0,False,"(2, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
282,5,interact,"(2, 3)","(-1, 0)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",140.0,125.0,2,"(1, 0)",0.0,0.0,0.0,0.0,140.0,125.0,False,"(2, 3)",,"(3, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
283,5,interact,"(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",140.0,125.0,5,interact,3.0,0.0,3.0,0.0,140.0,128.0,False,"(2, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
284,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",140.0,128.0,5,interact,0.0,0.0,0.0,0.0,140.0,128.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
285,0,"(0, -1)","(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",140.0,128.0,1,"(0, 1)",0.0,0.0,0.0,0.0,140.0,128.0,False,"(1, 2)",,"(3, 2)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
286,3,"(-1, 0)","(1, 2)","(0, -1)",,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",140.0,128.0,1,"(0, 1)",0.0,0.0,0.0,0.0,140.0,128.0,False,"(1, 2)",,"(3, 3)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
287,5,interact,"(1, 2)","(-1, 0)",,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",140.0,128.0,3,"(-1, 0)",3.0,0.0,3.0,0.0,140.0,131.0,False,"(1, 2)",dish,"(2, 3)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
288,3,"(-1, 0)","(1, 2)","(-1, 0)",dish,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",140.0,131.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(1, 2)",dish,"(1, 3)",,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
289,0,"(0, -1)","(1, 2)","(-1, 0)",dish,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",140.0,131.0,1,"(0, 1)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(1, 1)",dish,"(1, 3)",,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
290,2,"(1, 0)","(1, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",140.0,131.0,5,interact,0.0,0.0,0.0,0.0,140.0,131.0,False,"(2, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
291,2,"(1, 0)","(2, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",140.0,131.0,5,interact,0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
292,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",140.0,131.0,4,"(0, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
293,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",140.0,131.0,4,"(0, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
294,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",140.0,131.0,4,"(0, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
295,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",140.0,131.0,4,"(0, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
296,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",140.0,131.0,4,"(0, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
297,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",140.0,131.0,4,"(0, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
298,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",140.0,131.0,4,"(0, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
299,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",140.0,131.0,4,"(0, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
300,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",140.0,131.0,4,"(0, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
301,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",140.0,131.0,4,"(0, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
302,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",140.0,131.0,4,"(0, 0)",0.0,0.0,0.0,0.0,140.0,131.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
303,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",140.0,131.0,2,"(1, 0)",5.0,0.0,5.0,0.0,140.0,136.0,False,"(3, 1)","soup('onion', 3, 20)","(2, 3)",onion,,"(3, 0):empty;(4, 1):empty"
304,1,"(0, 1)","(3, 1)","(1, 0)","soup('onion', 3, 20)","(2, 3)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",140.0,136.0,0,"(0, -1)",0.0,0.0,0.0,0.0,140.0,136.0,False,"(3, 2)","soup('onion', 3, 20)","(2, 3)",onion,,"(3, 0):empty;(4, 1):empty"
305,1,"(0, 1)","(3, 2)","(0, 1)","soup('onion', 3, 20)","(2, 3)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",140.0,136.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,140.0,136.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 3)",onion,,"(3, 0):empty;(4, 1):empty"
306,1,"(0, 1)","(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 3)","(-1, 0)",onion,,"(3, 0):empty;(4, 1):empty",140.0,136.0,0,"(0, -1)",0.0,0.0,0.0,0.0,140.0,136.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 2)",onion,,"(3, 0):empty;(4, 1):empty"
307,3,"(-1, 0)","(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 2)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",140.0,136.0,0,"(0, -1)",0.0,0.0,0.0,0.0,140.0,136.0,False,"(2, 3)","soup('onion', 3, 20)","(1, 1)",onion,,"(3, 0):empty;(4, 1):empty"
308,1,"(0, 1)","(2, 3)","(-1, 0)","soup('onion', 3, 20)","(1, 1)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",140.0,136.0,2,"(1, 0)",0.0,0.0,0.0,0.0,140.0,136.0,False,"(2, 3)","soup('onion', 3, 20)","(2, 1)",onion,,"(3, 0):empty;(4, 1):empty"
309,5,interact,"(2, 3)","(0, 1)","soup('onion', 3, 20)","(2, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",140.0,136.0,2,"(1, 0)",20.0,20.0,0.0,0.0,160.0,136.0,True,"(2, 3)",,"(3, 1)",onion,,"(3, 0):empty;(4, 1):empty"
310,3,"(-1, 0)","(2, 3)","(0, 1)",,"(3, 1)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",160.0,136.0,5,interact,3.0,0.0,3.0,0.0,160.0,139.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
311,5,interact,"(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,1,"(0, 1)",0.0,0.0,0.0,0.0,160.0,139.0,False,"(1, 3)",onion,"(3, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
312,0,"(0, -1)","(1, 3)","(-1, 0)",onion,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,2,"(1, 0)",0.0,0.0,0.0,0.0,160.0,139.0,False,"(1, 2)",onion,"(3, 2)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
313,0,"(0, -1)","(1, 2)","(0, -1)",onion,"(3, 2)","(1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,1,"(0, 1)",0.0,0.0,0.0,0.0,160.0,139.0,False,"(1, 1)",onion,"(3, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
314,2,"(1, 0)","(1, 1)","(0, -1)",onion,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,160.0,139.0,False,"(2, 1)",onion,"(2, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
315,2,"(1, 0)","(2, 1)","(1, 0)",onion,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,160.0,139.0,False,"(3, 1)",onion,"(1, 3)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)"
316,5,interact,"(3, 1)","(1, 0)",onion,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 1, 0)","(3, 0):empty;(4, 1):soup('onion', 1, 0)",160.0,139.0,5,interact,3.0,0.0,3.0,0.0,160.0,142.0,False,"(3, 1)",,"(1, 3)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
317,1,"(0, 1)","(3, 1)","(1, 0)",,"(1, 3)","(-1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",160.0,142.0,0,"(0, -1)",0.0,0.0,0.0,0.0,160.0,142.0,False,"(3, 2)",,"(1, 2)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
318,1,"(0, 1)","(3, 2)","(0, 1)",,"(1, 2)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",160.0,142.0,0,"(0, -1)",0.0,0.0,0.0,0.0,160.0,142.0,False,"(3, 3)",,"(1, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
319,3,"(-1, 0)","(3, 3)","(0, 1)",,"(1, 1)","(0, -1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",160.0,142.0,2,"(1, 0)",0.0,0.0,0.0,0.0,160.0,142.0,False,"(2, 3)",,"(2, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
320,5,interact,"(2, 3)","(-1, 0)",,"(2, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",160.0,142.0,2,"(1, 0)",0.0,0.0,0.0,0.0,160.0,142.0,False,"(2, 3)",,"(3, 1)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)"
321,5,interact,"(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",onion,"(4, 1):soup('onion', 2, 0)","(3, 0):empty;(4, 1):soup('onion', 2, 0)",160.0,142.0,5,interact,3.0,0.0,3.0,0.0,160.0,145.0,False,"(2, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)"
322,3,"(-1, 0)","(2, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 1)","(3, 0):empty;(4, 1):soup('onion', 3, 1)",160.0,145.0,5,interact,0.0,0.0,0.0,0.0,160.0,145.0,False,"(1, 3)",,"(3, 1)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)"
323,0,"(0, -1)","(1, 3)","(-1, 0)",,"(3, 1)","(1, 0)",,"(4, 1):soup('onion', 3, 2)","(3, 0):empty;(4, 1):soup('onion', 3, 2)",160.0,145.0,1,"(0, 1)",0.0,0.0,0.0,0.0,160.0,145.0,False,"(1, 2)",,"(3, 2)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)"
324,3,"(-1, 0)","(1, 2)","(0, -1)",,"(3, 2)","(0, 1)",,"(4, 1):soup('onion', 3, 3)","(3, 0):empty;(4, 1):soup('onion', 3, 3)",160.0,145.0,1,"(0, 1)",0.0,0.0,0.0,0.0,160.0,145.0,False,"(1, 2)",,"(3, 3)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)"
325,5,interact,"(1, 2)","(-1, 0)",,"(3, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 4)","(3, 0):empty;(4, 1):soup('onion', 3, 4)",160.0,145.0,3,"(-1, 0)",3.0,0.0,3.0,0.0,160.0,148.0,False,"(1, 2)",dish,"(2, 3)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)"
326,3,"(-1, 0)","(1, 2)","(-1, 0)",dish,"(2, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 5)","(3, 0):empty;(4, 1):soup('onion', 3, 5)",160.0,148.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(1, 2)",dish,"(1, 3)",,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)"
327,0,"(0, -1)","(1, 2)","(-1, 0)",dish,"(1, 3)","(-1, 0)",,"(4, 1):soup('onion', 3, 6)","(3, 0):empty;(4, 1):soup('onion', 3, 6)",160.0,148.0,1,"(0, 1)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(1, 1)",dish,"(1, 3)",,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)"
328,2,"(1, 0)","(1, 1)","(0, -1)",dish,"(1, 3)","(0, 1)",,"(4, 1):soup('onion', 3, 7)","(3, 0):empty;(4, 1):soup('onion', 3, 7)",160.0,148.0,5,interact,0.0,0.0,0.0,0.0,160.0,148.0,False,"(2, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)"
329,2,"(1, 0)","(2, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 8)","(3, 0):empty;(4, 1):soup('onion', 3, 8)",160.0,148.0,5,interact,0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)"
330,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 9)","(3, 0):empty;(4, 1):soup('onion', 3, 9)",160.0,148.0,4,"(0, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)"
331,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 10)","(3, 0):empty;(4, 1):soup('onion', 3, 10)",160.0,148.0,4,"(0, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)"
332,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 11)","(3, 0):empty;(4, 1):soup('onion', 3, 11)",160.0,148.0,4,"(0, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)"
333,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 12)","(3, 0):empty;(4, 1):soup('onion', 3, 12)",160.0,148.0,4,"(0, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)"
334,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 13)","(3, 0):empty;(4, 1):soup('onion', 3, 13)",160.0,148.0,4,"(0, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)"
335,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 14)","(3, 0):empty;(4, 1):soup('onion', 3, 14)",160.0,148.0,4,"(0, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)"
336,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 15)","(3, 0):empty;(4, 1):soup('onion', 3, 15)",160.0,148.0,4,"(0, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)"
337,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 16)","(3, 0):empty;(4, 1):soup('onion', 3, 16)",160.0,148.0,4,"(0, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)"
338,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 17)","(3, 0):empty;(4, 1):soup('onion', 3, 17)",160.0,148.0,4,"(0, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)"
339,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 18)","(3, 0):empty;(4, 1):soup('onion', 3, 18)",160.0,148.0,4,"(0, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)"
340,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 19)","(3, 0):empty;(4, 1):soup('onion', 3, 19)",160.0,148.0,4,"(0, 0)",0.0,0.0,0.0,0.0,160.0,148.0,False,"(3, 1)",dish,"(1, 3)",onion,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)"
341,5,interact,"(3, 1)","(1, 0)",dish,"(1, 3)","(0, 1)",onion,"(4, 1):soup('onion', 3, 20)","(3, 0):empty;(4, 1):soup('onion', 3, 20)",160.0,148.0,2,"(1, 0)",5.0,0.0,5.0,0.0,160.0,153.0,False,"(3, 1)","soup('onion', 3, 20)","(2, 3)",onion,,"(3, 0):empty;(4, 1):empty"
342,1,"(0, 1)","(3, 1)","(1, 0)","soup('onion', 3, 20)","(2, 3)","(1, 0)",onion,,"(3, 0):empty;(4, 1):empty",160.0,153.0,0,"(0, -1)",0.0,0.0,0.0,0.0,160.0,153.0,False,"(3, 2)","soup('onion', 3, 20)","(2, 3)",onion,,"(3, 0):empty;(4, 1):empty"
343,1,"(0, 1)","(3, 2)","(0, 1)","soup('onion', 3, 20)","(2, 3)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",160.0,153.0,3,"(-1, 0)",0.0,0.0,0.0,0.0,160.0,153.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 3)",onion,,"(3, 0):empty;(4, 1):empty"
344,1,"(0, 1)","(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 3)","(-1, 0)",onion,,"(3, 0):empty;(4, 1):empty",160.0,153.0,0,"(0, -1)",0.0,0.0,0.0,0.0,160.0,153.0,False,"(3, 3)","soup('onion', 3, 20)","(1, 2)",onion,,"(3, 0):empty;(4, 1):empty"
345,3,"(-1, 0)","(3, 3)","(0, 1)","soup('onion', 3, 20)","(1, 2)","(0, -1)",onion,,"(3, 0):empty;(4, 1):empty",160.0,153.0,0,"(0, -1)",0.0,0.0,0.0,0.0,160.0,153.0,False,"(2, 3)","soup('onion', 3, 20)","(1, 1)",onion,,"(3, 0):empty;(4, 1):empty"
